,compound,neg,neu,pos,today price,y_price (next day),today-1price,today-2price,today-3price,today-4price,today-5price
152,0.4939,0.0,0.873,0.127,148.86,151.78,145.7,143.5,146.59,155.35,152.92
153,0.0,0.0,1.0,0.0,149.97,146.59,152.92,154.05,153.61,151.99,151.06
154,-0.0258,0.033,0.967,0.0,149.97,146.59,152.92,154.05,153.61,151.99,151.06
155,-0.0258,0.031,0.969,0.0,149.97,146.59,152.92,154.05,153.61,151.99,151.06
156,0.2263,0.102,0.778,0.12,154.16,154.05,151.99,151.06,150.68,151.06,151.28
157,0.0,0.0,1.0,0.0,150.19,151.06,151.06,151.28,152.37,153.42,154.0
158,-0.6705,0.184,0.745,0.07,151.46,150.68,151.28,152.37,153.42,154.0,153.33
159,-0.6705,0.177,0.755,0.068,151.46,150.68,151.28,152.37,153.42,154.0,153.33
160,0.3182,0.0,0.796,0.204,151.46,150.68,151.28,152.37,153.42,154.0,153.33
161,0.802,0.0,0.709,0.291,152.35,152.84,151.69,148.31,146.77,147.25,144.93
162,0.5719,0.063,0.769,0.168,151.55,152.44,148.31,146.77,147.25,144.93,147.34
163,0.5719,0.0,0.748,0.252,147.61,146.77,144.93,147.34,148.0,149.46,147.72
164,0.1779,0.0,0.922,0.078,147.99,147.34,149.46,147.72,148.84,148.95,149.97
165,0.0,0.0,1.0,0.0,147.99,147.34,149.46,147.72,148.84,148.95,149.97
166,0.0,0.0,1.0,0.0,148.79,147.72,148.95,149.97,147.34,147.29,146.47
167,-0.25,0.132,0.787,0.081,149.21,148.84,149.97,147.34,147.29,146.47,144.25
168,-0.25,0.132,0.787,0.081,149.21,148.84,149.97,147.34,147.29,146.47,144.25
169,0.5719,0.0,0.847,0.153,149.71,148.95,147.34,147.29,146.47,144.25,144.13
170,0.6249,0.0,0.866,0.134,146.56,145.27,147.07,150.47,149.08,148.81,148.5
171,-0.5719,0.236,0.764,0.0,149.75,147.07,149.08,148.81,148.5,149.3,146.11
172,0.6124,0.0,0.688,0.313,149.35,150.47,148.81,148.5,149.3,146.11,144.0
173,0.0,0.0,1.0,0.0,144.24,146.11,152.53,151.72,151.16,151.23,149.63
174,-0.7351,0.166,0.785,0.049,144.24,146.11,152.53,151.72,151.16,151.23,149.63
175,0.296,0.0,0.784,0.216,144.24,146.11,152.53,151.72,151.16,151.23,149.63
176,0.0,0.0,1.0,0.0,146.47,144.0,151.72,151.16,151.23,149.63,149.25
177,-0.3612,0.186,0.707,0.106,146.47,144.0,151.72,151.16,151.23,149.63,149.25
178,0.0,0.0,1.0,0.0,150.51,152.52,148.41,149.33,148.4,147.95,145.4
179,0.1779,0.0,0.866,0.134,147.30,148.63,147.04,144.79,142.96,142.78,142.36
180,0.0,0.0,1.0,0.0,142.01,142.78,140.19,140.41,139.07,140.15,137.8
181,0.0,0.0,1.0,0.0,132.24,134.37,132.03,134.5,132.8,132.4,133.77
182,-0.34,0.058,0.942,0.0,132.24,134.37,132.03,134.5,132.8,132.4,133.77
183,0.0,0.0,1.0,0.0,132.24,134.37,132.03,134.5,132.8,132.4,133.77
184,0.0,0.0,1.0,0.0,132.24,134.37,132.03,134.5,132.8,132.4,133.77
185,0.0,0.0,1.0,0.0,132.24,134.37,132.03,134.5,132.8,132.4,133.77
186,0.0,0.0,1.0,0.0,132.24,134.37,132.03,134.5,132.8,132.4,133.77
187,0.7269,0.0,0.785,0.215,132.24,134.37,132.03,134.5,132.8,132.4,133.77
188,0.7269,0.0,0.798,0.202,132.24,134.37,132.03,134.5,132.8,132.4,133.77
189,-0.0516,0.054,0.897,0.049,132.24,134.37,132.03,134.5,132.8,132.4,133.77
190,-0.0516,0.055,0.894,0.05,132.24,134.37,132.03,134.5,132.8,132.4,133.77
191,-0.296,0.063,0.937,0.0,132.00,131.03,134.5,132.8,132.4,133.77,133.08
192,0.2023,0.059,0.806,0.134,133.29,134.5,132.4,133.77,133.08,132.45,126.1
193,0.2023,0.056,0.816,0.128,133.29,134.5,132.4,133.77,133.08,132.45,126.1
194,0.2023,0.059,0.806,0.134,133.29,134.5,132.4,133.77,133.08,132.45,126.1
195,0.2023,0.056,0.816,0.128,133.29,134.5,132.4,133.77,133.08,132.45,126.1
196,0.0,0.0,1.0,0.0,133.14,132.4,133.08,132.45,126.1,122.74,121.04
197,0.0,0.0,1.0,0.0,133.14,132.4,133.08,132.45,126.1,122.74,121.04
198,0.5984,0.0,0.871,0.129,132.36,133.08,126.1,122.74,121.04,117.85,120.19
199,0.0,0.0,1.0,0.0,132.36,133.08,126.1,122.74,121.04,117.85,120.19
200,0.0,0.0,1.0,0.0,132.36,133.08,126.1,122.74,121.04,117.85,120.19
201,0.0,0.0,1.0,0.0,132.36,133.08,126.1,122.74,121.04,117.85,120.19
202,0.0,0.0,1.0,0.0,132.36,133.08,126.1,122.74,121.04,117.85,120.19
203,0.0258,0.035,0.929,0.036,130.00,132.45,122.74,121.04,117.85,120.19,124.07
204,0.6597,0.0,0.833,0.167,130.00,132.45,122.74,121.04,117.85,120.19,124.07
205,0.6597,0.0,0.842,0.158,130.00,132.45,122.74,121.04,117.85,120.19,124.07
206,0.7579,0.0,0.783,0.217,130.00,132.45,122.74,121.04,117.85,120.19,124.07
207,0.7579,0.0,0.795,0.205,130.00,132.45,122.74,121.04,117.85,120.19,124.07
208,0.0577,0.066,0.862,0.072,123.71,126.1,121.04,117.85,120.19,124.07,126.98
209,0.0577,0.066,0.862,0.072,123.71,126.1,121.04,117.85,120.19,124.07,126.98
210,0.0577,0.063,0.868,0.069,123.71,126.1,121.04,117.85,120.19,124.07,126.98
211,-0.296,0.078,0.922,0.0,122.73,120.96,122.08,122.5,122.91,121.86,128.11
212,-0.296,0.073,0.927,0.0,122.73,120.96,122.08,122.5,122.91,121.86,128.11
213,-0.6369,0.133,0.867,0.0,122.25,122.59,122.5,122.91,121.86,128.11,130.03
214,0.0,0.0,1.0,0.0,124.67,122.5,121.86,128.11,130.03,132.91,131.17
215,0.4019,0.0,0.895,0.105,124.67,122.5,121.86,128.11,130.03,132.91,131.17
216,0.4019,0.0,0.903,0.097,124.67,122.5,121.86,128.11,130.03,132.91,131.17
217,0.4019,0.0,0.903,0.097,124.67,122.5,121.86,128.11,130.03,132.91,131.17
218,0.0258,0.139,0.693,0.169,121.30,122.91,128.11,130.03,132.91,131.17,132.9
219,0.0,0.0,1.0,0.0,121.30,122.91,128.11,130.03,132.91,131.17,132.9
220,0.1027,0.082,0.824,0.094,121.30,122.91,128.11,130.03,132.91,131.17,132.9
221,0.1027,0.078,0.833,0.089,121.30,122.91,128.11,130.03,132.91,131.17,132.9
222,0.5106,0.0,0.883,0.117,118.46,121.86,130.03,132.91,131.17,132.9,133.23
223,-0.3182,0.069,0.931,0.0,139.12,139.29,135.93,134.57,136.78,136.61,138.05
224,-0.3182,0.063,0.937,0.0,139.12,139.29,135.93,134.57,136.78,136.61,138.05
225,0.2023,0.0,0.945,0.055,132.95,131.75,135.02,135.47,135.31,138.25,139.89
226,0.2023,0.0,0.948,0.052,132.95,131.75,135.02,135.47,135.31,138.25,139.89
227,-0.3818,0.082,0.918,0.0,136.09,135.02,135.31,138.25,139.89,141.63,141.88
228,0.3182,0.0,0.85,0.15,140.44,140.08,140.83,137.86,143.66,144.68,144.09
229,0.0258,0.158,0.677,0.165,140.44,140.08,140.83,137.86,143.66,144.68,144.09
230,0.5267,0.0,0.839,0.161,140.36,140.55,137.86,143.66,144.68,144.09,140.92
231,0.5267,0.0,0.85,0.15,140.36,140.55,137.86,143.66,144.68,144.09,140.92
232,0.5267,0.0,0.833,0.167,140.36,140.55,137.86,143.66,144.68,144.09,140.92
233,0.2023,0.0,0.933,0.067,140.36,140.55,137.86,143.66,144.68,144.09,140.92
234,0.6124,0.0,0.833,0.167,140.36,140.55,137.86,143.66,144.68,144.09,140.92
235,0.6124,0.0,0.833,0.167,137.92,140.83,143.66,144.68,144.09,140.92,140.64
236,0.6124,0.0,0.842,0.158,137.92,140.83,143.66,144.68,144.09,140.92,140.64
237,0.8074,0.0,0.79,0.21,137.92,140.83,143.66,144.68,144.09,140.92,140.64
238,0.296,0.0,0.872,0.128,137.92,140.83,143.66,144.68,144.09,140.92,140.64
239,0.0258,0.137,0.719,0.144,137.92,140.83,143.66,144.68,144.09,140.92,140.64
240,0.5267,0.0,0.949,0.051,141.74,144.09,140.64,149.22,150.39,150.09,150.01
241,-0.296,0.101,0.849,0.05,140.25,140.92,149.22,150.39,150.09,150.01,149.62
242,0.0,0.0,1.0,0.0,140.25,140.92,149.22,150.39,150.09,150.01,149.62
243,-0.296,0.096,0.855,0.048,140.25,140.92,149.22,150.39,150.09,150.01,149.62
244,-0.296,0.096,0.855,0.048,140.25,140.92,149.22,150.39,150.09,150.01,149.62
245,0.0,0.0,1.0,0.0,140.25,140.92,149.22,150.39,150.09,150.01,149.62
246,-0.25,0.236,0.611,0.153,142.49,140.64,150.39,150.09,150.01,149.62,151.14
247,-0.25,0.224,0.632,0.145,142.49,140.64,150.39,150.09,150.01,149.62,151.14
248,0.4404,0.107,0.662,0.23,142.49,140.64,150.39,150.09,150.01,149.62,151.14
249,0.5423,0.0,0.862,0.138,149.85,149.22,150.09,150.01,149.62,151.14,152.39
250,0.5423,0.0,0.866,0.134,149.85,149.22,150.09,150.01,149.62,151.14,152.39
251,0.5423,0.0,0.866,0.134,149.85,149.22,150.09,150.01,149.62,151.14,152.39
